slot,count_cg,label_petir,t_500,t_700,t_850,z_1000,r_500,r_700,r_850,w_700,cape,msl,tcc,d2m,tcrw,u500,u850,v500,v850,sp,u10,v10,t2m
2023-03-24 06:00:00,307,1,269.13083,283.41943,292.20752,750.42773,44.239548,64.48753,74.125565,-0.048134804,465.75,100866.5,0.26940918,296.73877,0.00061035156,-4.200409,0.36032104,-0.20413208,0.64419556,100445.94,0.7208252,-2.314499,304.78772
2023-03-24 09:00:00,224,1,268.89612,283.8612,291.93878,590.6289,46.64972,58.503708,80.54817,-0.06253624,638.75,100685.5,0.68774414,296.93286,0.00048828125,-4.059555,1.6796265,-0.18713379,0.8556366,100265.625,1.6426544,-2.102295,304.17773
2023-03-24 12:00:00,6,1,268.68765,283.95587,291.87134,731.28516,50.156097,64.36977,89.169205,-0.19253445,684.375,100849.19,0.9141846,297.6856,0.00036621094,-3.5667725,0.97943115,-1.1104584,0.7366333,100426.875,1.0554657,0.66970825,301.13147
2023-03-24 15:00:00,15,1,268.53232,282.87564,291.13498,947.73047,52.413925,81.74538,98.04625,-0.21866608,787.5,101102.19,1,297.44418,0.014404297,-3.0025635,0.8976593,-1.9807129,0.18188477,100678.875,0.7816162,1.0421906,299.94537
2023-03-24 18:00:00,6,1,268.3691,282.95377,290.9627,861.21094,61.93367,78.920166,96.214584,-0.21416855,206.5,101007.875,0.997406,297.16382,0.009399414,-3.4719543,0.97224426,-1.4658203,0.9120178,100584.375,1.1537933,1.651886,299.06702
2023-03-24 21:00:00,94,1,268.1225,282.51312,290.7423,835.52466,62.816498,85.43454,93.77197,-0.20402145,126.75,100977.875,0.997406,296.84247,0.0017089844,-4.098053,2.1352997,-2.250473,1.3712158,100553.125,1.9142761,1.1698761,298.54932
2023-03-25 00:00:00,222,1,267.77365,282.75256,291.38885,889.2976,66.928055,79.168076,84.82857,0.062060356,126.625,101038.75,0.980011,296.8086,0,-3.9678955,1.8986664,-0.16029358,1.8207245,100614.5,2.293213,1.2086487,298.62787
2023-03-25 03:00:00,0,0,268.09695,283.00568,291.9003,955.85474,62.940826,77.22394,80.4034,-0.06843567,794.5,101109.19,0.9503784,297.3607,0.00012207031,-4.6608276,2.2942963,0.9287567,1.6008911,100686.875,2.7714996,0.92933655,302.67194
2023-03-25 06:00:00,189,1,268.57092,282.82257,291.83655,758.0134,57.087204,83.98038,84.17522,-0.374347694625,1108.5,100876.625,0.95773315,297.57672,0.0024414062,-3.5112762,2.4540863,0.00030517578,1.943573,100456.125,2.5015259,-0.41467285,304.39478
2023-03-25 09:00:00,27,1,268.64484,283.34286,291.98978,650.11816,67.64224,75.59535,86.033035,0.355628974375,707.5,100757.31,1,297.19135,0.016357422,-1.1548767,2.4842682,0.4451294,2.274109,100334.56,1.5799713,1.513092,300.79672
2023-03-25 12:00:00,11,1,267.80518,282.52463,291.61652,821.3943,87.64508,78.72212,85.85289,0.1493454,860,100955.06,1,297.5735,0.0204467775,-0.6967163,2.9513245,-0.09902954,0.7636261,100531.5,0.22158813,0.70835876,299.71838
2023-03-25 15:00:00,215,1,267.8251,282.82837,291.4348,950.68604,91.19351,74.63246,83.00105,-0.07038975,810.125,101107.75,0.9944458,297.0808,0.0026855469,-0.08816528,2.9585114,0.93414307,0.06996155,100683.44,0.54914856,0.0066833496,298.92755
2023-03-25 18:00:00,957,1,267.80563,282.2753,291.2445,891.10767,91.93417,81.603,81.74643,-0.04745102,770.75,101039.56,1,296.80432,0.015258789,1.31604,3.763031,1.3135986,0.19917297,100615.75,1.1078339,0.1998291,298.15637
2023-03-25 21:00:00,110,1,267.61475,282.32666,291.12277,764.6084,92.29428,81.70438,79.70656,0.26465416,642.75,100892.375,1,296.5005,0.018432617,2.0407867,3.7436829,3.0166016,-0.1306305,100469.125,0.81243896,0.5576935,297.50842
2023-03-26 00:00:00,1,1,267.56863,282.95074,291.25433,865.2456,100.72629,81.00874,77.7198,0.06808853,475.75,101011.25,0.98999023,296.7425,0.0204467775,-4.426605,3.919693,3.4460754,-0.6269989,100586.31,1.2684174,1.0655823,298.0019
2023-03-26 03:00:00,0,0,267.97983,283.42004,291.77173,869.9358,87.88519,76.82083,74.84779,0.355628974375,571.875,101011.375,0.92596436,297.0724,0.0021972656,-6.0703735,3.6029358,2.4407043,-0.6513977,100588.81,2.0436249,0.42889404,302.3189
2023-03-26 06:00:00,185,1,267.85202,283.56628,291.6766,662.84644,97.2393,74.67415,86.92198,0.052553177,478.5,100767.19,0.9718323,297.40112,0.0204467775,-3.4617004,3.0101013,0.63664246,-0.098968506,100345.875,2.016693,-1.3600769,303.7188
2023-03-26 09:00:00,177,1,268.22302,283.38528,291.18445,585.51685,95.912735,74.10866,93.91896,0.08386898,881,100680.375,0.9895935,296.9129,0.0204467775,-1.6630707,4.184784,-3.7428741,1.9684906,100258.81,2.1539612,-0.21614075,301.78162
2023-03-26 12:00:00,8,1,268.04227,282.86414,291.30084,749.9558,93.61998,77.699615,88.5921,-0.010188103,761,100871.875,1,297.11435,0.0204467775,-0.14424133,3.7278595,-4.3549805,3.4923706,100449.06,1.6239471,0.32377625,299.52362
2023-03-26 15:00:00,37,1,268.14084,282.55807,291.53204,864.83105,77.99307,80.09685,79.01439,-0.16368198,475.5,101007.44,0.98739624,296.6462,0.00048828125,-0.98576355,3.6513214,-3.4336548,2.7138824,100583.44,1.4698944,1.0030518,298.60083
2023-03-26 18:00:00,10,1,268.01984,282.23557,291.50616,794.79395,71.39122,81.04709,78.96756,0.0966568,381.25,100927.69,0.99554443,296.95477,0,-0.624527,4.8582306,-3.333023,2.5404663,100503.625,1.3785706,1.7391205,298.201
2023-03-26 21:00:00,33,1,267.64905,282.21143,291.6147,712.36255,69.5605,78.14363,76.1046,0.00921154,271.375,100831.875,1,296.59857,0,0.17533875,5.2513275,-3.1832428,2.7456818,100408.625,1.3777466,1.2637482,297.59216
2023-03-27 00:00:00,12,1,267.2762,282.4296,292.37936,799.2488,71.45102,77.8533,70.14674,0.12984943,366.375,100932.5,0.9925842,296.46832,0,-1.1441193,6.087921,-2.5125275,0.8045044,100508.875,1.4166412,1.0897675,298.10443
2023-03-27 03:00:00,60,1,267.97528,282.25116,291.1607,941.62866,63.782562,79.560974,82.599976,-0.07667923,716.9375,101092.06,0.75619507,297.35562,0.0009765625,-1.5771332,6.161072,-3.8174286,0.74575806,100669.81,2.2769928,0.48721313,302.7258
2023-03-27 06:00:00,398,1,268.24722,282.86163,291.4505,688.1909,66.3246,71.5338,86.506134,-0.2826128,1142.5,100792.81,0.93621826,297.99506,0,1.0700226,5.367691,-4.051895,1.525589,100372.875,2.4211884,-1.5653381,303.95575
2023-03-27 09:00:00,547,1,268.4348,283.1989,291.42953,671.9756,75.200836,65.92471,86.94917,-0.374347694625,717.625,100777.875,1,297.0788,0.011962891,3.0096893,2.8713074,-5.0281677,2.1529694,100355.875,1.0021057,0.59054565,301.3415
2023-03-27 12:00:00,2,1,267.39975,284.3863,292.37045,749.375,81.977295,65.993454,74.636856,0.355628974375,633.25,100873,1,297.18198,0.013916016,4.317566,3.376587,-4.1673737,1.2093811,100449.875,-0.21302795,-0.33654785,299.64282
2023-03-27 15:00:00,14,1,267.7004,284.0367,292.25867,872.9407,77.901596,66.96182,75.57582,-0.10415745,596.125,101017.5,1,297.05255,0.00024414062,4.9078674,2.2092438,-2.171051,0.19625854,100594,0.4506073,0.12147522,299.09943
2023-03-27 18:00:00,40,1,267.86157,283.08124,291.6818,827.6323,78.40471,72.82971,78.79762,-0.14352512,714,100965.81,1,296.99994,0.0014648438,3.9700012,3.8338318,-3.3907166,0.076416016,100541.625,0.49023438,0.9010315,298.15784
2023-03-27 21:00:00,20,1,267.26318,282.89655,291.30566,782.228,85.11749,74.15645,81.03987,-0.04733944,676.5,100914.94,0.997406,296.49695,0.0007324219,4.777649,3.6609802,-0.53456116,-0.1359253,100491.19,0.25091553,-0.022583008,297.2329
2023-03-28 00:00:00,729,1,266.56982,282.97226,291.1599,905.3633,89.10904,77.45511,82.81697,0.041864395,999.0625,101056.25,1,296.8299,0.00061035156,1.7276611,5.1092834,0.43518066,-0.20918274,100632.125,0.3661499,1.2934418,297.8736
2023-03-28 03:00:00,413,1,267.11047,282.81174,290.8451,1012.52734,84.62512,76.94859,88.357956,-0.3074646,1260.609375,101178.125,0.9866638,297.19324,0.004760742,2.6591034,4.6375732,0.9909973,-1.0455475,100754.75,0.98291016,-1.7268524,301.94675
2023-03-28 06:00:00,1,1,268.06757,283.21628,291.66522,757.3008,77.87749,66.16112,79.406876,0.355628974375,880,100884.625,1,298.23285,0.0204467775,3.8803406,4.533081,-0.53944397,-1.5617981,100461.19,0.1078949,-1.2859955,302.33826
2023-03-28 09:00:00,0,0,268.0157,283.271,292.8789,691.52344,81.00966,66.62732,67.27469,0.24390602,937.375,100802.5,1,297.65332,0.0041503906,5.326828,3.6933136,-0.67578125,-1.1932526,100380.06,-1.0410156,-0.3922577,301.57483
2023-03-28 12:00:00,165,1,268.4008,283.42188,292.47507,824.1289,78.65398,70.52583,68.968414,-0.06523514,905.625,100957.75,1,297.56348,0.0048828125,5.224182,2.971756,0.027801514,-1.8476715,100535.31,-0.8704376,-1.1655579,300.45734
2023-03-28 15:00:00,38,1,268.65268,283.0496,291.85468,914.1367,75.61917,73.51729,74.13733,-0.10078335,1031.375,101064,0.997406,297.25867,0.00024414062,3.9637604,3.5127716,0.82373047,-1.2811127,100640.875,-0.43862915,0.22155762,299.4682
2023-03-28 18:00:00,9,1,268.24823,282.77335,290.90573,885.78516,78.288574,76.066864,86.75238,-0.19904995,1122.125,101032.69,0.8374939,297.01578,0.00024414062,3.6996613,3.3639069,-0.1268158,-1.4006805,100608.94,-0.027740479,0.53060913,298.11816
2023-03-28 21:00:00,39,1,267.6384,282.4281,291.026,848.3203,91.17076,83.21361,87.55617,-0.032992363,505.75,100993.94,0.99554443,296.1109,0.0204467775,3.47937,3.7918854,0.15504456,-1.7985382,100568.5,-0.22216797,-0.16294861,297.25348
2023-03-29 00:00:00,8,1,267.9217,282.66217,290.54498,935.5781,78.61778,81.74063,94.27597,0.14095879,298.875,101094.06,0.9748535,296.80243,0.0013427734,-0.7010498,4.3519745,2.4169922,-3.6341858,100669,0.24726868,0.49751282,298.0937
2023-03-29 03:00:00,12,1,268.01837,282.95224,290.56854,1012.40234,73.02046,73.232376,88.380035,-0.101304054,1260.609375,101176.625,0.997406,297.76178,0.0026855469,-0.7038727,5.0610504,1.396225,-3.0371552,100752.5,1.0756531,-0.47413635,301.14694
2023-03-29 06:00:00,292,1,268.59055,282.88486,290.89413,742.0547,63.785187,67.05855,88.070755,-0.374347694625,364.875,100868.06,0.9629822,298.1357,0.019042969,0.84555054,5.9604645,0.96035767,-2.4925385,100445.31,2.1857452,-2.6427307,303.18143
2023-03-29 09:00:00,955,1,269.0112,282.75262,291.2615,665.48047,71.356674,80.29451,83.35562,-0.03085804,532.5,100771.19,0.99295044,297.20074,0.0045166016,0.8494568,6.978714,-0.1538086,-2.788803,100348.625,1.371582,0.03062439,301.24158
2023-03-29 12:00:00,5,1,267.72516,282.3898,291.75464,853.45703,87.57248,87.60231,72.96277,0.010150909,389.375,100990.125,0.99035645,296.4835,0.00048828125,-2.4268494,8.145111,-1.7677612,-2.58313,100567.06,0.5378876,-0.93081665,298.5935
2023-03-29 15:00:00,17,1,267.84528,282.95053,291.36902,930.0117,84.16077,66.958786,67.65102,0.32350636,372.375,101080.94,1,296.54987,0.00048828125,-1.2470856,10.085297,-1.8578033,-2.3134613,100657.125,0.01940918,0.020950317,298.26843
2023-03-29 18:00:00,0,0,267.43024,283.61624,291.46008,821.59937,85.270996,58.327774,68.6933,0.22643757,365.75,100957.125,0.98999023,296.37323,0.00024414062,-0.37356567,10.603119,-1.6487885,-1.4292755,100533.25,0.48809814,0.5090332,297.67725
2023-03-29 21:00:00,0,0,267.54077,282.9636,291.53802,698.8108,84.77191,61.981674,71.49118,0.23001099,583.125,100815.875,0.94592285,295.97418,0.0021972656,2.3907776,10.701401,-1.6659546,-3.0658875,100393.125,0.105148315,1.2985535,296.78052
2023-03-30 00:00:00,0,0,267.55713,282.438,290.77475,851.1123,86.06232,78.0741,79.40021,-0.00048732758,349.5,100992.625,0.8824158,296.3244,0.004272461,-0.19087219,11.109161,1.0230408,-3.3478394,100568.44,0.8423462,1.2427368,297.3025
2023-03-30 03:00:00,60,1,267.27014,282.6324,290.69485,937.2471,93.342926,81.94377,80.6091,-0.043727875,696.75,101090.75,1,297.7182,0.018066406,-0.21040344,10.962555,1.3498535,-2.5213776,100667.875,2.4194336,0.123931885,301.35934
2023-03-30 06:00:00,145,1,268.27374,282.6317,290.74805,742.05493,84.2558,76.34131,82.59013,-0.374347694625,446.75,100860,0.9855957,297.2328,0.0204467775,1.491684,10.693207,2.1887054,-2.352066,100437.06,3.4531708,-1.048233,301.84326
2023-03-30 09:00:00,43,1,268.50485,282.44568,291.06116,591.5449,86.44095,73.95645,78.6747,-0.10273647,691.75,100685.44,0.9836731,297.40305,0.001953125,0.2315216,12.124054,0.72836304,-2.329071,100263.625,2.309967,-0.5117798,301.62927
2023-03-30 12:00:00,95,1,268.0423,282.56467,290.86557,752.1782,97.86064,82.32152,82.50653,0.03277588,516.5,100872.69,0.9921875,296.64227,0.009887695,3.3572388,11.815231,1.2008362,-2.1576538,100450.81,2.0593414,0.25698853,300.09937
2023-03-30 15:00:00,26,1,268.0366,282.2063,290.42642,921.46484,93.788055,82.40143,81.40546,0.23021412,459.375,101072.31,0.9807434,296.66388,0.0204467775,0.90486145,11.928146,2.0855408,-3.052658,100648.06,1.2590027,0.3491211,299.0888
2023-03-30 18:00:00,16,1,268.04794,282.06995,290.31406,874.2009,94.51749,76.22699,88.454254,-0.08543873,234.25,101022.125,0.9659729,296.25757,0.0204467775,-1.1586304,12.360565,1.596405,-2.1259003,100597.25,1.8339081,1.0602875,298.1366
2023-03-30 21:00:00,12,1,267.9787,281.63782,290.14706,786.5459,94.62161,67.890686,84.51607,0.1143198,287.875,100922.44,1,295.87854,0.014526367,-1.9727936,11.962692,0.4499359,-0.6703491,100498.44,0.65060425,0.763031,297.71307
2023-03-31 00:00:00,5,1,267.91913,282.67554,290.8779,921.52344,92.09126,64.9026,73.26936,0.355628974375,255.875,101075.625,1,296.56042,0.0204467775,0.5601349,11.249649,0.11161804,1.3747101,100651.125,1.4286804,1.2561035,297.9333
2023-03-31 03:00:00,0,0,267.6096,282.9507,291.67914,969.22314,98.13823,65.897766,62.569397,0.355628974375,222.75,101127.44,1,296.38623,0.0204467775,2.6739044,9.110764,1.9334564,-0.6495056,100702.375,2.267807,0.975235,300.9209
2023-03-31 06:00:00,2,1,267.44656,283.1607,292.65817,735.0486,98.878265,70.26201,57.85737,0.3520975,369.75,100852.5,1,296.43457,0.017578125,6.552475,8.96611,0.30158997,-0.01687622,100430.06,2.6678467,0.55514526,303.1942
2023-03-31 09:00:00,3,1,267.7751,283.2969,291.7528,624.54126,95.12604,68.12431,77.851364,-0.07217598,564.125,100723.875,1,296.65594,0,7.403076,9.213638,-0.48153687,2.4050293,100302.375,3.5695038,-0.2962494,302.86584
2023-03-31 12:00:00,3,1,267.8643,283.07074,291.29926,779.042,89.76521,63.54593,77.034515,0.1400528,460.375,100906,1,296.6313,0,6.9111633,7.7918243,-1.6643524,3.2410736,100483.56,2.3120575,0.44859314,300.8733
2023-03-31 15:00:00,5,1,267.70038,282.74646,291.4695,909.6011,90.06363,65.288605,71.59296,-0.07250023,371.6875,101059.5,0.99554443,296.41547,0,5.394638,6.7463074,-1.9772186,3.349823,100635.81,1.5961761,1.1457062,299.2967
2023-03-31 18:00:00,42,1,268.38736,282.28656,290.93103,861.8113,75.82127,71.31331,80.21231,0.06715393,308.25,101006.5,1,296.15906,0.00024414062,6.310608,6.207489,-1.4255676,3.2578583,100582.56,2.1344604,1.4962158,298.42352
2023-03-31 21:00:00,64,1,268.33417,282.16473,290.91254,770.63477,85.88747,72.74167,81.16748,-0.038295746,253.5,100901.19,1,296.21692,0.00048828125,6.2440643,5.958008,0.07080078,2.9723358,100476.625,2.0084229,1.3867645,297.9854
2023-04-01 00:00:00,45,1,267.63593,281.70026,290.47107,934.2136,96.1776,84.27428,87.521484,0.08957577,191.25,101092.5,0.9829407,296.58313,0.0204467775,2.5855713,8.742676,2.464096,2.5775452,100667.375,3.2923737,1.7308655,298.75177
2023-04-01 03:00:00,13,1,268.01535,282.0231,290.8214,1017.8677,94.193634,81.755066,81.19415,0.06873798,309.625,101186.19,0.98150635,296.33386,0.0204467775,0.76730347,8.013229,3.2294617,3.355423,100761.25,3.71487045625,1.5965576,299.76953
2023-04-01 06:00:00,18,1,267.92114,282.43353,291.3889,802.0239,97.07506,71.47624,72.47031,0.23888779,332.875,100931.375,1,296.2943,0.0204467775,1.1567993,7.5574493,1.425003,4.4298152875,100508.375,3.3186798,1.0807343,301.70093
2023-04-01 09:00:00,1,1,268.00195,282.6674,291.91852,689.77344,98.46422,69.1965,66.90495,0.355628974375,481.75,100801.69,0.9947815,296.37427,0.0204467775,4.149887,5.6690063,-2.0606995,4.4298152875,100378.44,2.8320923,0.77241516,301.71124
2023-04-01 12:00:00,16,1,268.49033,282.24066,291.33313,840.5781,100.50778,75.67235,66.732315,0.355628974375,282.875,100979.625,1,296.45538,0.0204467775,8.947479,6.0885468,-2.3666534,4.4298152875,100555.875,3.0006561,0.32035828,299.23358
2023-04-01 15:00:00,5,1,268.5958,282.1873,291.32077,984.02734,98.1691,78.8013,74.86955,-0.25330257,277.875,101148.56,0.98773193,296.32632,0.0204467775,8.750839,3.8671722,-1.0460815,4.4298152875,100723.25,1.907959,0.6615906,298.36658
2023-04-01 18:00:00,8,1,267.95157,282.43018,291.6996,829.5156,100.89633,72.05507,72.60672,0.2178173,217.875,100969.06,1,296.2022,0.0204467775,9.383636,3.2653656,1.4555817,4.4298152875,100545.5,1.1188049,0.6447296,297.5999
2023-04-01 21:00:00,5,1,267.5699,282.3255,291.62723,714.97266,98.83713,74.77019,62.52977,0.097076416,294.375,100838.56,1,296.03412,0.0204467775,7.5594788,3.8072815,3.8611908,4.4298152875,100415.375,1.2399292,0.6644745,296.82324
2023-04-02 00:00:00,0,0,267.36908,283.07605,290.6692,837.77344,92.637436,67.985825,73.83237,0.06165409,338,100980,0.6628418,296.52777,0.003540039,6.4804535,3.769226,3.1330261,2.4898987,100555.56,1.835907,1.3056946,297.6563
2023-04-02 03:00:00,0,0,268.23352,283.51135,291.03143,859.7656,82.212204,54.199585,80.05376,-0.012368202,274,100999.75,0.8064575,297.06232,0,6.6202545,3.895462,2.1442413,2.032364,100577.125,2.3668976,0.9778595,302.61783
2023-04-02 06:00:00,2,1,268.06497,282.77252,291.31918,624.5078,87.98978,68.56247,90.76698,-0.043718338,626.5,100722.94,0.9911194,297.11877,0.0021972656,6.9307404,3.7296906,1.1478729,2.202118,100302.81,2.8343964,-0.3784027,304.61792
2023-04-02 09:00:00,24,1,267.75375,282.82178,291.57126,528.6172,92.59216,77.69235,85.80789,0.09097767,751.375,100611.5,0.9807739,297.30975,0.008300781,7.0990906,4.4246216,0.019332886,2.696991,100190.75,3.2719269,1.2879639,302.20056
2023-04-02 12:00:00,22,1,267.97833,281.93698,291.6136,709.40625,85.58911,73.92932,80.96709,0.011586189,1260.609375,100825,0.98999023,297.22055,0.00024414062,7.714447,3.8386078,-0.72003174,3.9473114,100403.375,1.7733917,0.81147766,300.62915
2023-04-02 15:00:00,12,1,267.97144,282.128,291.46887,842.6289,78.39902,62.936844,77.1566,0.18470097,933.125,100982.125,0.9729614,296.9178,0,7.5217743,2.7314606,-1.2635956,3.330307,100559.25,0.44856262,1.2044067,298.96484
2023-04-02 18:00:00,4,1,268.08673,282.00403,291.09848,777.35156,69.49008,66.62143,75.23094,-0.14278603,684,100907.81,0.97076416,296.5102,0,7.268936,3.0563354,-1.2972107,1.7978668,100484.75,0.5701599,1.2549133,297.8357
2023-04-02 21:00:00,52,1,268.30734,281.19247,290.8286,685.761,64.78909,70.57367,74.89102,-0.06971836,457.125,100802,0.9862976,296.049,0,8.373489,3.1423035,-0.39123535,1.3082733,100378.56,0.36993408,1.4604034,296.9447
2023-04-03 00:00:00,24,1,267.92838,281.5114,291.32895,794.5615,71.65985,74.391754,62.373962,0.07402992,231.875,100929.31,0.87716675,296.16986,0,6.0061035,5.320038,-0.401474,1.1439056,100505.625,0.42015076,1.8134613,297.65466
2023-04-03 03:00:00,37,1,267.94098,281.48944,291.1253,936.239,70.8849,62.811646,65.19681,-0.088570595,386.375,101086.94,0.7664795,296.3064,0,5.3984528,5.1871185,-0.49578857,0.5719147,100664.31,1.2491608,0.37677002,302.7602
2023-04-03 06:00:00,98,1,268.23212,281.8544,290.9466,755.25,67.9267,55.495056,72.26375,0.061597824,1258.125,100873.94,0.96591187,296.84314,0.0045166016,5.2015686,5.3317413,0.57836914,0.018127441,100452.56,3.0150452,-1.2334442,303.9898
2023-04-03 09:00:00,0,0,268.3454,282.58643,291.8137,570.51953,61.833298,50.988678,65.874756,-0.044600487,881.625,100661.31,1,296.5734,0,4.308914,7.317337,-0.15487671,1.3839874,100240.06,3.71487045625,0.30236816,303.6637
2023-04-03 12:00:00,0,0,268.1782,282.5478,291.2113,744.6719,67.39201,43.995728,71.73213,-0.06513882,191.625,100866.44,0.97628784,296.0935,0.00012207031,3.3760529,8.422455,0.07015991,0.13006592,100444.19,2.2582092,0.55955505,300.6631
2023-04-03 15:00:00,0,0,268.07712,283.22662,290.61597,933.1133,58.427383,28.696991,75.772415,0.042778015,194.5,101087.75,0.96777344,296.1906,0,2.7090912,7.5164337,-0.24591064,1.0073853,100664.25,1.9919891,0.99165344,298.99078
2023-04-03 18:00:00,0,0,267.6822,283.46277,290.31293,887.0469,50.254242,23.762756,79.461136,0.03897667,192.375,101037.5,0.9503479,295.8435,0.00024414062,3.1652985,8.196899,-2.2966614,1.3283844,100612.75,2.26326,1.247345,297.95886
2023-04-03 21:00:00,0,0,267.7459,282.65033,290.1679,769.83594,46.644806,37.55832,80.85716,0.0435915,75.125,100902,0.94296265,295.62592,0.00024414062,3.9025726,7.834717,-2.2877502,0.6641693,100478.06,1.7348785,1.5497742,297.16943
2023-04-04 00:00:00,4,1,268.0351,282.45312,289.87186,880.0703,57.106476,53.091553,85.11841,0.14010048,85.375,101029.81,0.98999023,295.89093,0.00048828125,2.5725555,6.599823,-1.3721466,0.92855835,100605.5,1.5969849,1.7447052,297.8822
2023-04-04 03:00:00,0,0,267.98547,283.03766,290.57065,980.6875,49.669144,36.18976,76.78429,0.102458,12.25,101139.625,0.94851685,295.7177,0.00024414062,2.5556488,6.006912,-1.0534363,0.66622925,100716.125,2.390564,1.0404358,302.11124
2023-04-04 06:00:00,19,1,268.10233,283.0508,291.09933,741.8594,42.315308,52.680984,82.72705,-0.16098881,6.5,100859.44,0.9359436,295.50055,0.008666992,5.0056,3.9118347,-1.7893219,1.0337677,100438.25,2.619995,-0.1402893,303.82315
2023-04-04 09:00:00,19,1,269.1928,283.22827,291.28735,556.08203,51.332718,55.809814,83.295654,-0.001742363,1.75,100643.31,0.8111572,296.23184,0.00012207031,4.7746124,3.270584,-3.4051971,2.9624786,100223.94,2.522522,-0.2818756,303.74182
2023-04-04 12:00:00,1,1,268.63837,282.9296,291.64044,750.7969,57.743896,53.797897,80.217804,0.021211624,398.125,100874.25,0.8714905,296.1739,0.00061035156,2.629425,2.1205292,-1.616394,1.8672943,100452.56,2.249939,-0.53923035,301.3001
2023-04-04 15:00:00,0,0,268.3476,283.20795,291.71667,909.53125,61.117096,42.101425,74.35008,0.044127464,213.125,101060.69,0.413208,295.71094,0,1.3742523,2.3542328,-1.2722931,1.2509613,100637.44,1.9055328,1.3909607,299.28735
2023-04-04 18:00:00,0,0,267.8064,282.85233,291.46906,875.96875,67.198105,43.87491,68.5677,0.0263443,158.5,101024.19,0.18630981,295.5119,0,0.86364746,3.659958,-0.36296082,-0.09638977,100600.625,0.76065063,1.31604,297.6222
2023-04-04 21:00:00,1,1,267.5004,283.07153,291.0436,780.3867,68.85124,47.334732,64.37744,0.02712822,295.875,100914.69,0.95214844,295.4992,0,-0.596344,5.001465,0.6165619,0.38798523,100490.69,0.2636261,1.7815704,296.8369
2023-04-05 00:00:00,15,1,267.6358,283.56604,291.329,877.66455,61.351715,46.871124,57.85737,0.041916847,23.375,101030.75,0.997406,295.49353,0,-1.1460114,5.6213837,-0.8954468,1.2952118,100606.44,0.000045776367,1.7623901,296.53455
2023-04-05 03:00:00,1,1,267.85098,283.5627,291.4535,932.6262,62.813187,57.375366,58.248825,0.083621025,0,101084.31,0.94918823,295.4569,0,-2.0308838,4.916977,-1.1929932,1.3490906,100661.31,0.27426147,0.59010315,302.94867
2023-04-05 06:00:00,0,0,267.8622,283.13483,291.07092,737.6782,68.759674,69.44768,64.48593,-0.13831711,0,100854.19,0.6850281,294.875,0,-1.066925,4.423523,-2.2384338,2.7154999,100433.25,1.6150818,-0.38452148,305.3637
2023-04-05 09:00:00,13,1,268.54208,282.7984,291.09964,540.3638,69.34018,75.28459,83.10947,-0.17694664,8.625,100627.19,0.94973755,295.50366,0.0017089844,-1.4749603,2.7615051,-2.0339813,3.6197968,100207.75,2.296051,-0.54486084,304.51343
2023-04-05 12:00:00,24,1,267.5846,282.53296,291.7798,726.938,78.52362,67.69273,69.1488,-0.2707653,163.75,100845.94,0.9078369,295.9572,0.00036621094,-1.769516,2.6216125,-1.1961365,2.9829102,100424.375,2.3683472,-0.16523743,301.42938
2023-04-05 15:00:00,90,1,266.81564,282.0082,291.80402,936.9346,82.64839,59.432983,61.01407,0.12383747,189.125,101093.94,0.14501953,295.3568,0,-2.4265137,3.1420288,0.49577332,1.7162018,100670.125,1.7073517,1.5285492,299.4651
2023-04-05 18:00:00,36,1,266.1435675,281.96948,291.4959,906.62744,91.31207,56.667572,57.85737,0.12716198,140.125,101060.44,0.37835693,295.18713,0,-3.7986755,5.0450745,-0.55511475,1.3205261,100636,0.55363464,1.6543274,298.0149
2023-04-05 21:00:00,68,1,266.1435675,281.5579,291.18594,855.1111,92.80133,54.60135,57.85737,0.22143173,164.5,101003,0.45419312,295.16827,0,-3.8309479,6.0612335,-0.7471924,1.3033752,100579.125,0.72657776,1.95784,297.06482
2023-04-06 00:00:00,25,1,266.3805,281.97156,291.49973,990.5664,81.76402,44.881424,57.85737,0.1958561,138.375,101162.125,0.7327881,295.26642,0,-2.7354736,5.462387,-0.49456787,0.49090576,100736.69,0.8472595,1.5145874,297.5274
2023-04-06 03:00:00,0,0,266.42218,282.60052,291.983,1039.4688,83.607925,35.017838,57.85737,0.1341629,0,101207.94,0.9881897,294.237595,0,-2.725113,4.591278,-0.5396576,-0.102493286,100784.81,1.0809937,0.95591736,303.04538
2023-04-06 06:00:00,0,0,267.16803,282.8416,291.3949,824.4883,76.73866,30.785385,57.85737,0.24964333,0,100955.625,0.9744568,294.237595,0,-3.0242157,5.1410065,-0.8789673,2.62294,100534.75,2.9230347,0.18778992,304.98206
2023-04-06 09:00:00,0,0,268.1019,282.74185,291.6452,630.47656,66.84943,38.30922,59.87831,0.07403183,0,100731.19,0.96554565,294.72498,0,-2.558426,4.5645294,-3.014328,4.127365,100310.56,3.3975525,0.12071228,304.66553
2023-04-06 12:00:00,0,0,267.20792,283.03857,292.3856,742.1133,86.42366,55.58577,57.85737,0.013286591,105.75,100862,0.97924805,294.99567,0,-0.38243103,5.204834,-5.5569763,4.231613,100440.69,2.9601746,0.78019714,301.3053
